exchange,code,name,listed_from,listed_to_exclusive,list_evidence_class,delist_evidence_class
SSE,601098,中南传媒,2010-10-28,,RETROSPECTIVE_PRIMARY,
SSE,601099,太平洋,2007-12-28,,RETROSPECTIVE_PRIMARY,
SSE,601100,恒立液压,2011-10-28,,RETROSPECTIVE_PRIMARY,
SSE,601101,昊华能源,2010-03-31,,RETROSPECTIVE_PRIMARY,
SSE,601106,中国一重,2010-02-09,,RETROSPECTIVE_PRIMARY,
SSE,601107,四川成渝,2009-07-27,,RETROSPECTIVE_PRIMARY,
SSE,601108,财通证券,2017-10-24,,RETROSPECTIVE_PRIMARY,
SSE,601111,中国国航,2006-08-18,,RETROSPECTIVE_PRIMARY,
SSE,601112,振石股份,2026-01-29,,RETROSPECTIVE_PRIMARY,
SSE,601113,华鼎股份,2011-05-09,,RETROSPECTIVE_PRIMARY,
SSE,601116,三江购物,2011-03-02,,RETROSPECTIVE_PRIMARY,
SSE,601117,中国化学,2010-01-07,,RETROSPECTIVE_PRIMARY,
SSE,601118,海南橡胶,2011-01-07,,RETROSPECTIVE_PRIMARY,
SSE,601121,宝地矿业,2023-03-10,,RETROSPECTIVE_PRIMARY,
SSE,601126,四方股份,2010-12-31,,RETROSPECTIVE_PRIMARY,
SSE,601127,赛力斯,2016-06-15,,RETROSPECTIVE_PRIMARY,
SSE,601128,常熟银行,2016-09-30,,RETROSPECTIVE_PRIMARY,
SSE,601133,柏诚股份,2023-04-10,,RETROSPECTIVE_PRIMARY,
SSE,601136,首创证券,2022-12-22,,RETROSPECTIVE_PRIMARY,
SSE,601137,博威合金,2011-01-27,,RETROSPECTIVE_PRIMARY,
SSE,601138,工业富联,2018-06-08,,RETROSPECTIVE_PRIMARY,
SSE,601139,深圳燃气,2009-12-25,,RETROSPECTIVE_PRIMARY,
SSE,601155,新城控股,2015-12-04,,RETROSPECTIVE_PRIMARY,
SSE,601156,东航物流,2021-06-09,,RETROSPECTIVE_PRIMARY,
SSE,601158,重庆水务,2010-03-29,,RETROSPECTIVE_PRIMARY,
SSE,601162,天风证券,2018-10-19,,RETROSPECTIVE_PRIMARY,
SSE,601163,三角轮胎,2016-09-09,,RETROSPECTIVE_PRIMARY,
SSE,601166,兴业银行,2007-02-05,,RETROSPECTIVE_PRIMARY,
SSE,601168,西部矿业,2007-07-12,,RETROSPECTIVE_PRIMARY,
SSE,601169,北京银行,2007-09-19,,RETROSPECTIVE_PRIMARY,
SSE,601177,杭齿前进,2010-10-11,,RETROSPECTIVE_PRIMARY,
SSE,601179,中国西电,2010-01-28,,RETROSPECTIVE_PRIMARY,
SSE,601186,中国铁建,2008-03-10,,RETROSPECTIVE_PRIMARY,
SSE,601187,厦门银行,2020-10-27,,RETROSPECTIVE_PRIMARY,
SSE,601188,龙江交通,2010-03-19,,RETROSPECTIVE_PRIMARY,
SSE,601198,东兴证券,2015-02-26,,RETROSPECTIVE_PRIMARY,
SSE,601199,江南水务,2011-03-17,,RETROSPECTIVE_PRIMARY,
SSE,601200,上海环境,2017-03-31,,RETROSPECTIVE_PRIMARY,
SSE,601208,东材科技,2011-05-20,,RETROSPECTIVE_PRIMARY,
SSE,601211,国泰海通,2015-06-26,,RETROSPECTIVE_PRIMARY,
SSE,601212,白银有色,2017-02-15,,RETROSPECTIVE_PRIMARY,
SSE,601216,君正集团,2011-02-22,,RETROSPECTIVE_PRIMARY,
SSE,601218,吉鑫科技,2011-05-06,,RETROSPECTIVE_PRIMARY,
SSE,601222,林洋能源,2011-08-08,,RETROSPECTIVE_PRIMARY,
SSE,601225,陕西煤业,2014-01-28,,RETROSPECTIVE_PRIMARY,
SSE,601226,华电科工,2014-12-11,,RETROSPECTIVE_PRIMARY,
SSE,601228,广州港,2017-03-29,,RETROSPECTIVE_PRIMARY,
SSE,601229,上海银行,2016-11-16,,RETROSPECTIVE_PRIMARY,
SSE,601231,环旭电子,2012-02-20,,RETROSPECTIVE_PRIMARY,
SSE,601233,桐昆股份,2011-05-18,,RETROSPECTIVE_PRIMARY,
SSE,601236,红塔证券,2019-07-05,,RETROSPECTIVE_PRIMARY,
SSE,601238,广汽集团,2012-03-29,,RETROSPECTIVE_PRIMARY,
SSE,601279,英利汽车,2021-04-15,,RETROSPECTIVE_PRIMARY,
SSE,601288,农业银行,2010-07-15,,RETROSPECTIVE_PRIMARY,
SSE,601298,青岛港,2019-01-21,,RETROSPECTIVE_PRIMARY,
SSE,601311,骆驼股份,2011-06-02,,RETROSPECTIVE_PRIMARY,
SSE,601318,中国平安,2007-03-01,,RETROSPECTIVE_PRIMARY,
SSE,601319,中国人保,2018-11-16,,RETROSPECTIVE_PRIMARY,
SSE,601326,秦港股份,2017-08-16,,RETROSPECTIVE_PRIMARY,
SSE,601328,交通银行,2007-05-15,,RETROSPECTIVE_PRIMARY,
SSE,601330,绿色动力,2018-06-11,,RETROSPECTIVE_PRIMARY,
SSE,601333,广深铁路,2006-12-22,,RETROSPECTIVE_PRIMARY,
SSE,601336,新华保险,2011-12-16,,RETROSPECTIVE_PRIMARY,
SSE,601339,百隆东方,2012-06-12,,RETROSPECTIVE_PRIMARY,
SSE,601360,三六零,2012-01-16,,RETROSPECTIVE_PRIMARY,
SSE,601366,利群股份,2017-04-12,,RETROSPECTIVE_PRIMARY,
SSE,601368,绿城水务,2015-06-12,,RETROSPECTIVE_PRIMARY,
SSE,601369,陕鼓动力,2010-04-28,,RETROSPECTIVE_PRIMARY,
SSE,601375,中原证券,2017-01-03,,RETROSPECTIVE_PRIMARY,
SSE,601377,兴业证券,2010-10-13,,RETROSPECTIVE_PRIMARY,
SSE,601388,怡球资源,2012-04-23,,RETROSPECTIVE_PRIMARY,
SSE,601390,中国中铁,2007-12-03,,RETROSPECTIVE_PRIMARY,
SSE,601398,工商银行,2006-10-27,,RETROSPECTIVE_PRIMARY,
SSE,601399,国机重装,2020-06-08,,RETROSPECTIVE_PRIMARY,
SSE,601456,国联民生,2020-07-31,,RETROSPECTIVE_PRIMARY,
SSE,601500,通用股份,2016-09-19,,RETROSPECTIVE_PRIMARY,
SSE,601512,中新集团,2019-12-20,,RETROSPECTIVE_PRIMARY,
SSE,601515,衢州东峰,2012-02-16,,RETROSPECTIVE_PRIMARY,
SSE,601518,吉林高速,2010-03-19,,RETROSPECTIVE_PRIMARY,
SSE,601519,大智慧,2011-01-28,,RETROSPECTIVE_PRIMARY,
SSE,601528,瑞丰银行,2021-06-25,,RETROSPECTIVE_PRIMARY,
SSE,601555,东吴证券,2011-12-12,,RETROSPECTIVE_PRIMARY,
SSE,601566,九牧王,2011-05-30,,RETROSPECTIVE_PRIMARY,
SSE,601567,三星电气,2011-06-15,,RETROSPECTIVE_PRIMARY,
SSE,601568,北元化工,2020-10-20,,RETROSPECTIVE_PRIMARY,
SSE,601577,长沙银行,2018-09-26,,RETROSPECTIVE_PRIMARY,
SSE,601579,会稽山,2014-08-25,,RETROSPECTIVE_PRIMARY,
SSE,601588,北辰实业,2006-10-16,,RETROSPECTIVE_PRIMARY,
SSE,601595,上海电影,2016-08-17,,RETROSPECTIVE_PRIMARY,
SSE,601598,中国外运,2019-01-18,,RETROSPECTIVE_PRIMARY,
SSE,601599,浙文影业,2011-05-27,,RETROSPECTIVE_PRIMARY,
SSE,601600,中国铝业,2007-04-30,,RETROSPECTIVE_PRIMARY,
SSE,601601,中国太保,2007-12-25,,RETROSPECTIVE_PRIMARY,
SSE,601606,长城军工,2018-08-06,,RETROSPECTIVE_PRIMARY,
SSE,601607,上海医药,1994-03-24,,RETROSPECTIVE_PRIMARY,
SSE,601608,中信重工,2012-07-06,,RETROSPECTIVE_PRIMARY,
SSE,601609,金田股份,2020-04-22,,RETROSPECTIVE_PRIMARY,
SSE,601611,中国核建,2016-06-06,,RETROSPECTIVE_PRIMARY,
SSE,601615,明阳智能,2019-01-23,,RETROSPECTIVE_PRIMARY,
SSE,601616,广电电气,2011-02-01,,RETROSPECTIVE_PRIMARY,
SSE,601618,中国中冶,2009-09-21,,RETROSPECTIVE_PRIMARY,
SSE,601619,嘉泽新能,2017-07-20,,RETROSPECTIVE_PRIMARY,
SSE,601628,中国人寿,2007-01-09,,RETROSPECTIVE_PRIMARY,
SSE,601633,长城汽车,2011-09-28,,RETROSPECTIVE_PRIMARY,
SSE,601636,旗滨集团,2011-08-12,,RETROSPECTIVE_PRIMARY,
SSE,601658,邮储银行,2019-12-10,,RETROSPECTIVE_PRIMARY,
SSE,601665,齐鲁银行,2021-06-18,,RETROSPECTIVE_PRIMARY,
SSE,601666,平煤股份,2006-11-23,,RETROSPECTIVE_PRIMARY,
SSE,601668,中国建筑,2009-07-29,,RETROSPECTIVE_PRIMARY,
SSE,601669,中国电建,2011-10-18,,RETROSPECTIVE_PRIMARY,
SSE,601677,明泰铝业,2011-09-19,,RETROSPECTIVE_PRIMARY,
SSE,601678,滨化股份,2010-02-23,,RETROSPECTIVE_PRIMARY,
SSE,601686,友发集团,2020-12-04,,RETROSPECTIVE_PRIMARY,
SSE,601688,华泰证券,2010-02-26,,RETROSPECTIVE_PRIMARY,
SSE,601689,拓普集团,2015-03-19,,RETROSPECTIVE_PRIMARY,
SSE,601696,中银证券,2020-02-26,,RETROSPECTIVE_PRIMARY,
SSE,601698,中国卫通,2019-06-28,,RETROSPECTIVE_PRIMARY,
SSE,601699,潞安环能,2006-09-22,,RETROSPECTIVE_PRIMARY,
SSE,601700,风范股份,2011-01-18,,RETROSPECTIVE_PRIMARY,
SSE,601702,华峰铝业,2020-09-07,,RETROSPECTIVE_PRIMARY,
SSE,601717,中创智领,2010-08-03,,RETROSPECTIVE_PRIMARY,
SSE,601718,ST际华,2010-08-16,,RETROSPECTIVE_PRIMARY,
SSE,601727,上海电气,2008-12-05,,RETROSPECTIVE_PRIMARY,
SSE,601728,中国电信,2021-08-20,,RETROSPECTIVE_PRIMARY,
SSE,601766,中国中车,2008-08-18,,RETROSPECTIVE_PRIMARY,
SSE,601777,千里科技,2010-11-25,,RETROSPECTIVE_PRIMARY,
SSE,601778,晶科科技,2020-05-19,,RETROSPECTIVE_PRIMARY,
SSE,601788,光大证券,2009-08-18,,RETROSPECTIVE_PRIMARY,
SSE,601789,宁波建工,2011-08-16,,RETROSPECTIVE_PRIMARY,
SSE,601798,蓝科高新,2011-06-22,,RETROSPECTIVE_PRIMARY,
SSE,601799,星宇股份,2011-02-01,,RETROSPECTIVE_PRIMARY,
SSE,601800,XD中国交,2012-03-09,,RETROSPECTIVE_PRIMARY,
SSE,601801,皖新传媒,2010-01-18,,RETROSPECTIVE_PRIMARY,
SSE,601808,中海油服,2007-09-28,,RETROSPECTIVE_PRIMARY,
SSE,601811,新华文轩,2016-08-08,,RETROSPECTIVE_PRIMARY,
SSE,601816,京沪高铁,2020-01-16,,RETROSPECTIVE_PRIMARY,
SSE,601818,光大银行,2010-08-18,,RETROSPECTIVE_PRIMARY,
SSE,601825,沪农商行,2021-08-19,,RETROSPECTIVE_PRIMARY,
SSE,601827,三峰环境,2020-06-05,,RETROSPECTIVE_PRIMARY,
SSE,601828,美凯龙,2018-01-17,,RETROSPECTIVE_PRIMARY,
SSE,601838,成都银行,2018-01-31,,RETROSPECTIVE_PRIMARY,
SSE,601857,中国石油,2007-11-05,,RETROSPECTIVE_PRIMARY,
SSE,601858,中国科传,2017-01-18,,RETROSPECTIVE_PRIMARY,
SSE,601860,紫金银行,2019-01-03,,RETROSPECTIVE_PRIMARY,
SSE,601865,福莱特,2019-02-15,,RETROSPECTIVE_PRIMARY,
SSE,601866,中远海发,2007-12-12,,RETROSPECTIVE_PRIMARY,
SSE,601868,中国能建,2021-09-28,,RETROSPECTIVE_PRIMARY,
SSE,601869,长飞光纤,2018-07-20,,RETROSPECTIVE_PRIMARY,
SSE,601872,招商轮船,2006-12-01,,RETROSPECTIVE_PRIMARY,
SSE,601877,正泰电器,2010-01-21,,RETROSPECTIVE_PRIMARY,
SSE,601878,浙商证券,2017-06-26,,RETROSPECTIVE_PRIMARY,
SSE,601880,辽港股份,2010-12-06,,RETROSPECTIVE_PRIMARY,
SSE,601881,中国银河,2017-01-23,,RETROSPECTIVE_PRIMARY,
SSE,601882,海天精工,2016-11-07,,RETROSPECTIVE_PRIMARY,
SSE,601886,江河集团,2011-08-18,,RETROSPECTIVE_PRIMARY,
SSE,601888,中国中免,2009-10-15,,RETROSPECTIVE_PRIMARY,
SSE,601890,亚星锚链,2010-12-28,,RETROSPECTIVE_PRIMARY,
SSE,601898,中煤能源,2008-02-01,,RETROSPECTIVE_PRIMARY,
SSE,601899,紫金矿业,2008-04-25,,RETROSPECTIVE_PRIMARY,
SSE,601900,南方传媒,2016-02-15,,RETROSPECTIVE_PRIMARY,
SSE,601901,方正证券,2011-08-10,,RETROSPECTIVE_PRIMARY,
SSE,601908,京运通,2011-09-08,,RETROSPECTIVE_PRIMARY,
SSE,601916,浙商银行,2019-11-26,,RETROSPECTIVE_PRIMARY,
SSE,601918,新集能源,2007-12-19,,RETROSPECTIVE_PRIMARY,
SSE,601919,中远海控,2007-06-26,,RETROSPECTIVE_PRIMARY,
SSE,601921,浙版传媒,2021-07-23,,RETROSPECTIVE_PRIMARY,
SSE,601928,凤凰传媒,2011-11-30,,RETROSPECTIVE_PRIMARY,
SSE,601929,吉视传媒,2012-02-23,,RETROSPECTIVE_PRIMARY,
SSE,601933,永辉超市,2010-12-15,,RETROSPECTIVE_PRIMARY,
SSE,601939,建设银行,2007-09-25,,RETROSPECTIVE_PRIMARY,
SSE,601949,XD中国出,2017-08-21,,RETROSPECTIVE_PRIMARY,
SSE,601952,苏垦农发,2017-05-15,,RETROSPECTIVE_PRIMARY,
SSE,601956,东贝集团,2020-12-25,,RETROSPECTIVE_PRIMARY,
SSE,601958,金钼股份,2008-04-17,,RETROSPECTIVE_PRIMARY,
SSE,601963,重庆银行,2021-02-05,,RETROSPECTIVE_PRIMARY,
SSE,601965,中国汽研,2012-06-11,,RETROSPECTIVE_PRIMARY,
SSE,601966,玲珑轮胎,2016-07-06,,RETROSPECTIVE_PRIMARY,
SSE,601968,宝钢包装,2015-06-11,,RETROSPECTIVE_PRIMARY,
SSE,601969,海南矿业,2014-12-09,,RETROSPECTIVE_PRIMARY,
SSE,601975,招商南油,2019-01-08,,RETROSPECTIVE_PRIMARY,
SSE,601985,中国核电,2015-06-10,,RETROSPECTIVE_PRIMARY,
SSE,601988,中国银行,2006-07-05,,RETROSPECTIVE_PRIMARY,
SSE,601990,南京证券,2018-06-13,,RETROSPECTIVE_PRIMARY,
SSE,601991,大唐发电,2006-12-20,,RETROSPECTIVE_PRIMARY,
SSE,601992,金隅集团,2011-03-01,,RETROSPECTIVE_PRIMARY,
SSE,601995,中金公司,2020-11-02,,RETROSPECTIVE_PRIMARY,
SSE,601996,丰林集团,2011-09-29,,RETROSPECTIVE_PRIMARY,
SSE,601997,贵阳银行,2016-08-16,,RETROSPECTIVE_PRIMARY,
SSE,601998,中信银行,2007-04-27,,RETROSPECTIVE_PRIMARY,
SSE,601999,出版传媒,2007-12-21,,RETROSPECTIVE_PRIMARY,
SSE,603000,人民网,2012-04-27,,RETROSPECTIVE_PRIMARY,
SSE,603001,奥康国际,2012-04-26,,RETROSPECTIVE_PRIMARY,
SSE,603002,宏昌电子,2012-05-18,,RETROSPECTIVE_PRIMARY,
SSE,603004,鼎龙科技,2023-12-27,,RETROSPECTIVE_PRIMARY,
SSE,603005,晶方科技,2014-02-10,,RETROSPECTIVE_PRIMARY,
SSE,603006,联明股份,2014-06-30,,RETROSPECTIVE_PRIMARY,
SSE,603007,顺景科技,2016-08-26,,RETROSPECTIVE_PRIMARY,
SSE,603008,ST喜临门,2012-07-17,,RETROSPECTIVE_PRIMARY,
SSE,603009,北特科技,2014-07-18,,RETROSPECTIVE_PRIMARY,
SSE,603010,万盛股份,2014-10-10,,RETROSPECTIVE_PRIMARY,
SSE,603011,合锻智能,2014-11-07,,RETROSPECTIVE_PRIMARY,
SSE,603012,创力集团,2015-03-20,,RETROSPECTIVE_PRIMARY,
SSE,603013,亚普股份,2018-05-09,,RETROSPECTIVE_PRIMARY,
SSE,603014,威高血净,2025-05-19,,RETROSPECTIVE_PRIMARY,
SSE,603015,弘讯科技,2015-03-03,,RETROSPECTIVE_PRIMARY,
SSE,603016,新宏泰,2016-07-01,,RETROSPECTIVE_PRIMARY,
SSE,603017,中衡设计,2014-12-31,,RETROSPECTIVE_PRIMARY,
SSE,603018,华设集团,2014-10-13,,RETROSPECTIVE_PRIMARY,
SSE,603019,中科曙光,2014-11-06,,RETROSPECTIVE_PRIMARY,
SSE,603020,爱普股份,2015-03-25,,RETROSPECTIVE_PRIMARY,
SSE,603021,*ST华鹏,2015-04-23,,RETROSPECTIVE_PRIMARY,
SSE,603022,新通联,2015-05-18,,RETROSPECTIVE_PRIMARY,
SSE,603023,威帝股份,2015-05-27,,RETROSPECTIVE_PRIMARY,
SSE,603025,大豪科技,2015-04-22,,RETROSPECTIVE_PRIMARY,
SSE,603026,石大胜华,2015-05-29,,RETROSPECTIVE_PRIMARY,
SSE,603027,XD千禾味,2016-03-07,,RETROSPECTIVE_PRIMARY,
SSE,603028,赛福天,2016-03-31,,RETROSPECTIVE_PRIMARY,
SSE,603029,天鹅股份,2016-04-27,,RETROSPECTIVE_PRIMARY,
SSE,603030,全筑股份,2015-03-20,,RETROSPECTIVE_PRIMARY,
SSE,603031,安孚科技,2016-08-22,,RETROSPECTIVE_PRIMARY,
SSE,603032,德新科技,2017-01-05,,RETROSPECTIVE_PRIMARY,
SSE,603033,三维股份,2016-12-07,,RETROSPECTIVE_PRIMARY,
SSE,603035,常熟汽饰,2017-01-05,,RETROSPECTIVE_PRIMARY,
SSE,603036,如通股份,2016-12-09,,RETROSPECTIVE_PRIMARY,
SSE,603037,凯众股份,2017-01-20,,RETROSPECTIVE_PRIMARY,
SSE,603038,华立股份,2017-01-16,,RETROSPECTIVE_PRIMARY,
SSE,603039,泛微网络,2017-01-13,,RETROSPECTIVE_PRIMARY,
SSE,603040,新坐标,2017-02-09,,RETROSPECTIVE_PRIMARY,
SSE,603041,美思德,2017-03-30,,RETROSPECTIVE_PRIMARY,
SSE,603042,华脉科技,2017-06-02,,RETROSPECTIVE_PRIMARY,
SSE,603043,广州酒家,2017-06-27,,RETROSPECTIVE_PRIMARY,
SSE,603045,福达合金,2018-05-17,,RETROSPECTIVE_PRIMARY,
SSE,603048,浙江黎明,2021-11-16,,RETROSPECTIVE_PRIMARY,
SSE,603049,中策橡胶,2025-06-05,,RETROSPECTIVE_PRIMARY,
SSE,603050,科林电气,2017-04-14,,RETROSPECTIVE_PRIMARY,
SSE,603051,鹿山新材,2022-03-25,,RETROSPECTIVE_PRIMARY,
SSE,603052,可川科技,2022-10-11,,RETROSPECTIVE_PRIMARY,
SSE,603053,成都燃气,2019-12-17,,RETROSPECTIVE_PRIMARY,
SSE,603055,台华新材,2017-09-21,,RETROSPECTIVE_PRIMARY,
SSE,603057,紫燕食品,2022-09-26,,RETROSPECTIVE_PRIMARY,
SSE,603058,永吉股份,2016-12-23,,RETROSPECTIVE_PRIMARY,
SSE,603059,倍加洁,2018-03-02,,RETROSPECTIVE_PRIMARY,
SSE,603060,国检集团,2016-11-09,,RETROSPECTIVE_PRIMARY,
SSE,603061,金海通,2023-03-03,,RETROSPECTIVE_PRIMARY,
SSE,603062,麦加芯彩,2023-11-07,,RETROSPECTIVE_PRIMARY,
SSE,603063,禾望电气,2017-07-28,,RETROSPECTIVE_PRIMARY,
SSE,603065,宿迁联盛,2023-03-21,,RETROSPECTIVE_PRIMARY,
SSE,603066,音飞储存,2015-06-11,,RETROSPECTIVE_PRIMARY,
SSE,603067,振华股份,2016-09-13,,RETROSPECTIVE_PRIMARY,
SSE,603068,博通集成,2019-04-15,,RETROSPECTIVE_PRIMARY,
SSE,603069,海汽集团,2016-07-12,,RETROSPECTIVE_PRIMARY,
SSE,603070,万控智造,2022-03-10,,RETROSPECTIVE_PRIMARY,
SSE,603071,物产环能,2021-12-16,,RETROSPECTIVE_PRIMARY,
SSE,603072,天和磁材,2025-01-03,,RETROSPECTIVE_PRIMARY,
SSE,603073,彩蝶实业,2023-03-16,,RETROSPECTIVE_PRIMARY,
SSE,603075,热威股份,2023-09-11,,RETROSPECTIVE_PRIMARY,
SSE,603076,乐惠国际,2017-11-13,,RETROSPECTIVE_PRIMARY,
SSE,603077,和邦生物,2012-07-31,,RETROSPECTIVE_PRIMARY,
SSE,603078,江化微,2017-04-10,,RETROSPECTIVE_PRIMARY,
SSE,603079,圣达生物,2017-08-23,,RETROSPECTIVE_PRIMARY,
SSE,603080,新疆火炬,2018-01-03,,RETROSPECTIVE_PRIMARY,
SSE,603081,大丰实业,2017-04-20,,RETROSPECTIVE_PRIMARY,
SSE,603082,北自科技,2024-01-30,,RETROSPECTIVE_PRIMARY,
SSE,603083,剑桥科技,2017-11-10,,RETROSPECTIVE_PRIMARY,
SSE,603085,天成自控,2015-06-30,,RETROSPECTIVE_PRIMARY,
SSE,603086,先达股份,2017-05-11,,RETROSPECTIVE_PRIMARY,
SSE,603087,甘李药业,2020-06-29,,RETROSPECTIVE_PRIMARY,
SSE,603088,宁波精达,2014-11-11,,RETROSPECTIVE_PRIMARY,
SSE,603089,正裕工业,2017-01-26,,RETROSPECTIVE_PRIMARY,
SSE,603090,宏盛股份,2016-08-31,,RETROSPECTIVE_PRIMARY,
SSE,603091,众鑫股份,2024-09-20,,RETROSPECTIVE_PRIMARY,
SSE,603092,德力佳,2025-11-07,,RETROSPECTIVE_PRIMARY,
SSE,603093,南华期货,2019-08-30,,RETROSPECTIVE_PRIMARY,
SSE,603095,越剑智能,2020-04-15,,RETROSPECTIVE_PRIMARY,
SSE,603096,新经典,2017-04-25,,RETROSPECTIVE_PRIMARY,
SSE,603097,江苏华辰,2022-05-12,,RETROSPECTIVE_PRIMARY,
SSE,603098,森特股份,2016-12-16,,RETROSPECTIVE_PRIMARY,
SSE,603099,长白山,2014-08-22,,RETROSPECTIVE_PRIMARY,
SSE,603100,川仪股份,2014-08-05,,RETROSPECTIVE_PRIMARY,
SSE,603101,汇嘉时代,2016-05-06,,RETROSPECTIVE_PRIMARY,
SSE,603102,百合股份,2022-01-25,,RETROSPECTIVE_PRIMARY,
SSE,603103,横店影视,2017-10-12,,RETROSPECTIVE_PRIMARY,
SSE,603105,芯能科技,2018-07-09,,RETROSPECTIVE_PRIMARY,
SSE,603106,恒银科技,2017-09-20,,RETROSPECTIVE_PRIMARY,
SSE,603107,上海汽配,2023-11-01,,RETROSPECTIVE_PRIMARY,
SSE,603108,润达医疗,2015-05-27,,RETROSPECTIVE_PRIMARY,
SSE,603109,神驰机电,2019-12-31,,RETROSPECTIVE_PRIMARY,
SSE,603110,东方材料,2017-10-13,,RETROSPECTIVE_PRIMARY,
SSE,603111,康尼机电,2014-08-01,,RETROSPECTIVE_PRIMARY,
SSE,603112,华翔股份,2020-09-17,,RETROSPECTIVE_PRIMARY,
SSE,603113,金能科技,2017-05-11,,RETROSPECTIVE_PRIMARY,
SSE,603115,海星股份,2019-08-09,,RETROSPECTIVE_PRIMARY,
SSE,603116,红蜻蜓,2015-06-29,,RETROSPECTIVE_PRIMARY,
SSE,603117,万林物流,2015-06-29,,RETROSPECTIVE_PRIMARY,
SSE,603118,共进股份,2015-02-25,,RETROSPECTIVE_PRIMARY,
SSE,603119,浙江荣泰,2023-08-01,,RETROSPECTIVE_PRIMARY,
SSE,603120,肯特催化,2025-04-16,,RETROSPECTIVE_PRIMARY,
SSE,603121,华培动力,2019-01-11,,RETROSPECTIVE_PRIMARY,
SSE,603122,合富中国,2022-02-16,,RETROSPECTIVE_PRIMARY,
SSE,603123,翠微股份,2012-05-03,,RETROSPECTIVE_PRIMARY,
SSE,603124,江南新材,2025-03-20,,RETROSPECTIVE_PRIMARY,
SSE,603125,常青科技,2023-04-10,,RETROSPECTIVE_PRIMARY,
SSE,603126,中材节能,2014-07-31,,RETROSPECTIVE_PRIMARY,
SSE,603127,昭衍新药,2017-08-25,,RETROSPECTIVE_PRIMARY,
SSE,603128,华贸物流,2012-05-29,,RETROSPECTIVE_PRIMARY,
SSE,603129,春风动力,2017-08-18,,RETROSPECTIVE_PRIMARY,
SSE,603130,云中马,2022-11-18,,RETROSPECTIVE_PRIMARY,
SSE,603131,上海沪工,2016-06-07,,RETROSPECTIVE_PRIMARY,
SSE,603132,金徽股份,2022-02-22,,RETROSPECTIVE_PRIMARY,
SSE,603135,中重科技,2023-04-10,,RETROSPECTIVE_PRIMARY,
SSE,603136,天目湖,2017-09-27,,RETROSPECTIVE_PRIMARY,
SSE,603137,恒尚节能,2023-04-19,,RETROSPECTIVE_PRIMARY,
SSE,603138,海量数据,2017-03-06,,RETROSPECTIVE_PRIMARY,
SSE,603139,康惠股份,2017-04-21,,RETROSPECTIVE_PRIMARY,
SSE,603150,万朗磁塑,2022-01-24,,RETROSPECTIVE_PRIMARY,
SSE,603151,邦基科技,2022-10-19,,RETROSPECTIVE_PRIMARY,
SSE,603153,上海建科,2023-03-13,,RETROSPECTIVE_PRIMARY,
SSE,603155,新亚强,2020-09-01,,RETROSPECTIVE_PRIMARY,
SSE,603156,养元饮品,2018-02-12,,RETROSPECTIVE_PRIMARY,
SSE,603158,腾龙股份,2015-03-20,,RETROSPECTIVE_PRIMARY,
SSE,603159,上海亚虹,2016-08-12,,RETROSPECTIVE_PRIMARY,
SSE,603160,汇顶科技,2016-10-17,,RETROSPECTIVE_PRIMARY,
SSE,603161,科华控股,2018-01-05,,RETROSPECTIVE_PRIMARY,
SSE,603162,海通发展,2023-03-29,,RETROSPECTIVE_PRIMARY,
SSE,603163,圣晖集成,2022-10-13,,RETROSPECTIVE_PRIMARY,
SSE,603165,荣晟环保,2017-01-17,,RETROSPECTIVE_PRIMARY,
SSE,603166,福达股份,2014-11-27,,RETROSPECTIVE_PRIMARY,
SSE,603167,渤海轮渡,2012-09-06,,RETROSPECTIVE_PRIMARY,
SSE,603168,莎普爱思,2014-07-02,,RETROSPECTIVE_PRIMARY,
SSE,603169,兰石重装,2014-10-09,,RETROSPECTIVE_PRIMARY,
SSE,603170,宝立食品,2022-07-15,,RETROSPECTIVE_PRIMARY,
SSE,603171,税友股份,2021-06-30,,RETROSPECTIVE_PRIMARY,
SSE,603172,万丰股份,2023-05-10,,RETROSPECTIVE_PRIMARY,
SSE,603173,福斯达,2023-01-30,,RETROSPECTIVE_PRIMARY,
SSE,603175,超颖电子,2025-10-24,,RETROSPECTIVE_PRIMARY,
SSE,603176,汇通集团,2021-12-31,,RETROSPECTIVE_PRIMARY,
SSE,603177,德创环保,2017-02-07,,RETROSPECTIVE_PRIMARY,
SSE,603178,圣龙股份,2017-03-28,,RETROSPECTIVE_PRIMARY,
SSE,603179,新泉股份,2017-03-17,,RETROSPECTIVE_PRIMARY,
SSE,603180,金牌家居,2017-05-12,,RETROSPECTIVE_PRIMARY,
SSE,603181,皇马科技,2017-08-24,,RETROSPECTIVE_PRIMARY,
SSE,603182,嘉华股份,2022-09-09,,RETROSPECTIVE_PRIMARY,
SSE,603183,建研院,2017-09-05,,RETROSPECTIVE_PRIMARY,
SSE,603185,弘元绿能,2018-12-28,,RETROSPECTIVE_PRIMARY,
SSE,603186,华正新材,2017-01-03,,RETROSPECTIVE_PRIMARY,
SSE,603187,海容冷链,2018-11-29,,RETROSPECTIVE_PRIMARY,
SSE,603188,亚邦股份,2014-09-09,,RETROSPECTIVE_PRIMARY,
SSE,603189,*ST网达,2016-09-14,,RETROSPECTIVE_PRIMARY,
SSE,603190,亚通精工,2023-02-17,,RETROSPECTIVE_PRIMARY,
SSE,603191,望变电气,2022-04-28,,RETROSPECTIVE_PRIMARY,
