exchange,code,event_type,effective_date,announced_at,name,source_url,source_sha256,evidence_class,source_payload
SSE,600630,LIST,1993-02-09,,龙头股份,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,88256fdff82cffb4edabda5fb7def91a01655f4e1ea27849d048a9f51029ed73,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600630"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""龙头股份"", ""COMPANY_ABBR_EN"": ""SHD"", ""COMPANY_CODE"": ""600630"", ""CSRC_CODE"": ""C"", ""CSRC_CODE_DESC"": ""制造业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海龙头(集团)股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Dragon Corporation"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930209"", ""NUM"": ""469"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""龙头股份"", ""SEC_NAME_FULL"": ""龙头股份"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600633,LIST,1993-03-04,,浙数文化,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,99dba6cb769f55294f7fc849cdea15a139ad6474bf433b359841cbd6507e46c1,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""330000"", ""AREA_NAME_DESC"": ""浙江省"", ""A_STOCK_CODE"": ""600633"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""浙数文化"", ""COMPANY_ABBR_EN"": ""ZDDC"", ""COMPANY_CODE"": ""600633"", ""CSRC_CODE"": ""I"", ""CSRC_CODE_DESC"": ""信息传输、软件和信息技术服务业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""浙报数字文化集团股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""ZHEJIANG DAILY DIGITAL CULTURE GROUP CO.,LTD"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930304"", ""NUM"": ""470"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""浙数文化"", ""SEC_NAME_FULL"": ""浙数文化"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600635,LIST,1993-03-04,,大众公用,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,b35c84bcd752d82baa117406edc26eb97456a4234c4eccbc73f434a3817c02d0,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600635"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""大众公用"", ""COMPANY_ABBR_EN"": ""DZUG"", ""COMPANY_CODE"": ""600635"", ""CSRC_CODE"": ""D"", ""CSRC_CODE_DESC"": ""电力、热力、燃气及水生产和供应业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海大众公用事业(集团)股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Dazhong Public Utilities(Group)Co.,Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930304"", ""NUM"": ""471"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""大众公用"", ""SEC_NAME_FULL"": ""大众公用"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600637,LIST,1993-03-16,,东方明珠,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,50aaaaf4200a6785a63e449a9fbb2f50fde7bc4ef5f5e33c51268c087c0f4e91,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600637"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""东方明珠"", ""COMPANY_ABBR_EN"": ""OPG"", ""COMPANY_CODE"": ""600637"", ""CSRC_CODE"": ""I"", ""CSRC_CODE_DESC"": ""信息传输、软件和信息技术服务业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""东方明珠新媒体股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Oriental Pearl Group Co., Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930316"", ""NUM"": ""472"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""东方明珠"", ""SEC_NAME_FULL"": ""东方明珠"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600638,LIST,1993-03-26,,新黄浦,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,4283ae08ad65e234541aa77c92b58887a1ac32fc6d3daa415ddf17995f5269c2,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600638"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""新黄浦"", ""COMPANY_ABBR_EN"": ""NHPIGCL"", ""COMPANY_CODE"": ""600638"", ""CSRC_CODE"": ""K"", ""CSRC_CODE_DESC"": ""房地产业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海新黄浦实业集团股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai New Huang Pu Industrial Group Co.,Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930326"", ""NUM"": ""473"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""新黄浦"", ""SEC_NAME_FULL"": ""新黄浦"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600639,LIST,1993-03-26,,浦东金桥,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,85c1fded1e52b4a54008840f66f64af8950f2318d00bb98625511a410ac81e55,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600639"", ""B_STOCK_CODE"": ""900911"", ""COMPANY_ABBR"": ""浦东金桥"", ""COMPANY_ABBR_EN"": ""GOLDEN BRIDGE"", ""COMPANY_CODE"": ""600639"", ""CSRC_CODE"": ""K"", ""CSRC_CODE_DESC"": ""房地产业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海金桥出口加工区开发股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Jinqiao Export Processing Zone Development Co.,Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930326"", ""NUM"": ""474"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""浦东金桥"", ""SEC_NAME_FULL"": ""浦东金桥"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600640,LIST,1993-04-07,,国脉文化,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,ab7c6dbac4948e8b016e36f117ba05bd85f5340260dcd4338d9f562ec755167a,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600640"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""国脉文化"", ""COMPANY_ABBR_EN"": ""NGDC"", ""COMPANY_CODE"": ""600640"", ""CSRC_CODE"": ""I"", ""CSRC_CODE_DESC"": ""信息传输、软件和信息技术服务业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""新国脉数字文化股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""New Guomai Digital Culture Co., Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930407"", ""NUM"": ""475"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""国脉文化"", ""SEC_NAME_FULL"": ""国脉文化"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600641,LIST,1993-04-07,,先导基电,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,e98242a3079cd9212b1a3cd52e6d43ede33e32462df1f8f0f7440e974f88a2f5,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600641"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""先导基电"", ""COMPANY_ABBR_EN"": ""VTDT"", ""COMPANY_CODE"": ""600641"", ""CSRC_CODE"": ""K"", ""CSRC_CODE_DESC"": ""房地产业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海先导基电科技股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""SHANGHAI VITAL DEEPTECH CO., LTD."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930407"", ""NUM"": ""476"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""先导基电"", ""SEC_NAME_FULL"": ""先导基电"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600642,LIST,1993-04-16,,申能股份,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,a7ee2be24aed516492390cf145b8b3675ad43051e9217cda43e879f309e51a4b,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600642"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""申能股份"", ""COMPANY_ABBR_EN"": ""SHENERGY"", ""COMPANY_CODE"": ""600642"", ""CSRC_CODE"": ""D"", ""CSRC_CODE_DESC"": ""电力、热力、燃气及水生产和供应业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""申能股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shenergy Company Limited"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930416"", ""NUM"": ""477"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""申能股份"", ""SEC_NAME_FULL"": ""申能股份"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600643,LIST,1993-04-26,,爱建集团,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,c67f225d97d54a9efcef9ba71146b9f1a07e537d7da9a108c074b0a8bcbb802c,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600643"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""爱建集团"", ""COMPANY_ABBR_EN"": ""AJ GROUP"", ""COMPANY_CODE"": ""600643"", ""CSRC_CODE"": ""J"", ""CSRC_CODE_DESC"": ""金融业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海爱建集团股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""SHANGHAI AJ GROUP CO.,LTD"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930426"", ""NUM"": ""478"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""爱建集团"", ""SEC_NAME_FULL"": ""爱建集团"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600644,LIST,1993-04-26,,乐山电力,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,f62990fc6ee5c1f6d155c531da0112458041079728da466f9fd5b63232d2f086,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""510000"", ""AREA_NAME_DESC"": ""四川省"", ""A_STOCK_CODE"": ""600644"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""乐山电力"", ""COMPANY_ABBR_EN"": ""LEP"", ""COMPANY_CODE"": ""600644"", ""CSRC_CODE"": ""D"", ""CSRC_CODE_DESC"": ""电力、热力、燃气及水生产和供应业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""乐山电力股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Leshan Electric Power Co.,Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930426"", ""NUM"": ""479"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""乐山电力"", ""SEC_NAME_FULL"": ""乐山电力"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600645,LIST,1993-05-04,,中源协和,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,d6c9f6fbcd06537432599caafedf175f623ff33bbf424988c078f78f89783e0c,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""120000"", ""AREA_NAME_DESC"": ""天津市"", ""A_STOCK_CODE"": ""600645"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""中源协和"", ""COMPANY_ABBR_EN"": ""VCANBIO"", ""COMPANY_CODE"": ""600645"", ""CSRC_CODE"": ""C"", ""CSRC_CODE_DESC"": ""制造业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""中源协和细胞基因工程股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Vcanbio Cell & Gene Engineering Corp., Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930504"", ""NUM"": ""480"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""中源协和"", ""SEC_NAME_FULL"": ""中源协和"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600648,LIST,1993-05-04,,外高桥,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,90fb3c153c3fbc59a94a2f00ee30c6acbe247f27bfef0817a9835d776c612793,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600648"", ""B_STOCK_CODE"": ""900912"", ""COMPANY_ABBR"": ""外高桥"", ""COMPANY_ABBR_EN"": ""WGQ"", ""COMPANY_CODE"": ""600648"", ""CSRC_CODE"": ""F"", ""CSRC_CODE_DESC"": ""批发和零售业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海外高桥集团股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930504"", ""NUM"": ""481"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""外高桥"", ""SEC_NAME_FULL"": ""外高桥"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600649,LIST,1993-05-18,,城投控股,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,a92d0775c92005d1007259eadffd846512d35aaf4d1db816a23c6243fbb5e0ba,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600649"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""城投控股"", ""COMPANY_ABBR_EN"": ""CHENGTOU HOLDING"", ""COMPANY_CODE"": ""600649"", ""CSRC_CODE"": ""K"", ""CSRC_CODE_DESC"": ""房地产业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海城投控股股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Chengtou Holding Co.,Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930518"", ""NUM"": ""482"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""城投控股"", ""SEC_NAME_FULL"": ""城投控股"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600650,LIST,1993-06-07,,锦江在线,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,41e6e6f2e01b8753572674b72164fb860de72a725c0e21eb0b511e04dcbff01b,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600650"", ""B_STOCK_CODE"": ""900914"", ""COMPANY_ABBR"": ""锦江在线"", ""COMPANY_ABBR_EN"": ""JINJIANG ONLINE"", ""COMPANY_CODE"": ""600650"", ""CSRC_CODE"": ""G"", ""CSRC_CODE_DESC"": ""交通运输、仓储和邮政业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海锦江在线网络服务股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Jin Jiang Online Network Service Co., Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19930607"", ""NUM"": ""483"", ""PRODUCT_STATUS"": ""  RD  F  N          "", ""SEC_NAME_CN"": ""XD锦江在"", ""SEC_NAME_FULL"": ""XD锦江在线"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600651,LIST,1990-12-19,,飞乐音响,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,6a1293bf9fc768a8930c9f8352ee20118685b5094635ebd64b7871229b45ac9e,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600651"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""飞乐音响"", ""COMPANY_ABBR_EN"": ""FACS"", ""COMPANY_CODE"": ""600651"", ""CSRC_CODE"": ""C"", ""CSRC_CODE_DESC"": ""制造业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海飞乐音响股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Feilo Acoustics Co.,Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19901219"", ""NUM"": ""484"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""飞乐音响"", ""SEC_NAME_FULL"": ""飞乐音响"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600653,LIST,1990-12-19,,申华控股,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,6a1d9c382f86952408b1365008cfd84c7fc6f0d7e274f4d267db7158265939bb,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""210000"", ""AREA_NAME_DESC"": ""辽宁省"", ""A_STOCK_CODE"": ""600653"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""申华控股"", ""COMPANY_ABBR_EN"": ""SHENHUA HOLDINGS"", ""COMPANY_CODE"": ""600653"", ""CSRC_CODE"": ""F"", ""CSRC_CODE_DESC"": ""批发和零售业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""辽宁申华控股股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Liaoning Shenhua Holdings Co., Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19901219"", ""NUM"": ""485"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""申华控股"", ""SEC_NAME_FULL"": ""申华控股"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
